시군구,번지,본번,부번,단지명,면적,계약년월,계약일,가격,층,건축년도,도로명
대구광역시 수성구 파동,193-1,193,1,남광타운,59.81,201910,14,"16,900",2,1996,파동로22길 3
대구광역시 수성구 파동,153,153,0,대자연맨션1차,84.9,201910,16,"28,500",5,1987,파동로 120
대구광역시 수성구 파동,240,240,0,대자연맨션2차,84.925,201910,8,"27,200",4,1988,파동로 84
대구광역시 수성구 파동,1000,1000,0,수성 아이파크,59.98,201910,4,"33,000",7,2016,파동로22길 15
대구광역시 수성구 파동,1000,1000,0,수성 아이파크,76.94,201910,4,"38,600",9,2016,파동로22길 15
대구광역시 수성구 파동,1000,1000,0,수성 아이파크,84.97,201910,8,"32,000",1,2016,파동로22길 15
대구광역시 수성구 파동,1000,1000,0,수성 아이파크,84.97,201910,9,"41,800",6,2016,파동로22길 15
대구광역시 수성구 파동,53,53,0,수성못코오롱하늘채,84.8355,201910,16,"41,300",18,2013,파동로 222
대구광역시 수성구 파동,53,53,0,수성못코오롱하늘채,84.9365,201910,29,"41,800",5,2013,파동로 222
대구광역시 수성구 파동,09월 24일,24,9,실리안,84.9639,201910,2,"29,000",9,2003,파동로 209
대구광역시 수성구 파동,486-1,486,1,화성파크뷰,84.9848,201910,2,"29,200",5,2004,파동로 19
대구광역시 수성구 파동,486-1,486,1,화성파크뷰,84.9848,201910,9,"25,500",2,2004,파동로 19
대구광역시 수성구 파동,486-1,486,1,화성파크뷰,84.9848,201910,23,"28,200",21,2004,파동로 19
대구광역시 수성구 황금동,691-6,691,6,골든하이츠,84.905,201910,2,"26,500",8,2002,청솔로2길 41
대구광역시 수성구 황금동,60,60,0,우방2,76.44,201910,2,"61,700",3,1986,청호로 330
대구광역시 수성구 황금동,365,365,0,캐슬골드파크,84.97,201910,1,"49,500",10,2006,청수로 213
대구광역시 수성구 황금동,365,365,0,캐슬골드파크,129.53,201910,3,"71,500",10,2006,청수로 257
대구광역시 수성구 황금동,365,365,0,캐슬골드파크,129.53,201910,3,"70,000",8,2006,청수로 257
대구광역시 수성구 황금동,365,365,0,캐슬골드파크,84.97,201910,5,"47,500",19,2006,청수로 214
대구광역시 수성구 황금동,365,365,0,캐슬골드파크,116.82,201910,7,"62,700",1,2006,청수로 261
대구광역시 수성구 황금동,365,365,0,캐슬골드파크,84.97,201910,7,"49,500",6,2006,청수로 213
대구광역시 수성구 황금동,365,365,0,캐슬골드파크,116.82,201910,7,"73,500",18,2006,청수로 261
대구광역시 수성구 황금동,365,365,0,캐슬골드파크,74.62,201910,10,"45,000",19,2006,청수로 261
대구광역시 수성구 황금동,365,365,0,캐슬골드파크,116.82,201910,10,"68,600",12,2006,청수로 213
대구광역시 수성구 황금동,365,365,0,캐슬골드파크,84.97,201910,16,"59,800",14,2006,청수로 261
대구광역시 수성구 황금동,365,365,0,캐슬골드파크,84.97,201910,18,"53,000",24,2006,청수로 261
대구광역시 수성구 황금동,365,365,0,캐슬골드파크,172.37,201910,22,"116,000",7,2006,청수로 261
대구광역시 수성구 황금동,365,365,0,캐슬골드파크,84.97,201910,22,"55,500",17,2006,청수로 257
대구광역시 수성구 황금동,365,365,0,캐슬골드파크,74.62,201910,22,"45,000",14,2006,청수로 261
대구광역시 수성구 황금동,860,860,0,황금동 해피하우스 2IN1,39.8353,201910,5,"12,450",6,2014,동대구로25길 24-11
대구광역시 수성구 황금동,985,985,0,힐스테이트황금동,84.9094,201910,17,"75,000",18,2018,청수로 274
대구광역시 중구 계산동2가,100,100,0,미소시티,118.42,201910,10,"50,500",7,2007,달구벌대로 2051
대구광역시 중구 교동,8,8,0,노마즈하우스,12.652,201910,25,"5,550",17,2014,공평로 105
대구광역시 중구 남산동,3000,3000,0,극동스타클래스남산,84.6254,201910,8,"49,000",22,2014,남산로 30
대구광역시 중구 남산동,3000,3000,0,극동스타클래스남산,78.5004,201910,11,"42,200",3,2014,남산로 30
대구광역시 중구 남산동,3000,3000,0,극동스타클래스남산,59.52,201910,15,"35,400",6,2014,남산로 30
대구광역시 중구 남산동,3000,3000,0,극동스타클래스남산,84.8336,201910,20,"48,000",6,2014,남산로 30
대구광역시 중구 남산동,Jan-82,2482,1,까치,33.06,201910,1,"9,500",4,1992,남산로7길 55
대구광역시 중구 남산동,Jan-82,2482,1,까치,53.6,201910,6,"16,200",15,1992,남산로7길 80
대구광역시 중구 남산동,Jan-82,2482,1,까치,33.06,201910,11,"10,400",6,1992,남산로7길 55
대구광역시 중구 남산동,Jan-82,2482,1,까치,53.6,201910,15,"15,800",4,1992,남산로7길 55
대구광역시 중구 남산동,699-7,699,7,남문시장2지구,68.03,201910,22,"19,000",5,1975,중앙대로 307-16
대구광역시 중구 남산동,Jan-37,2937,1,남산그린타운,53.4089,201910,3,"27,000",15,2005,달구벌대로 1950
대구광역시 중구 남산동,Jan-37,2937,1,남산그린타운,69.2406,201910,10,"32,900",12,2005,달구벌대로 1950
대구광역시 중구 남산동,Jan-37,2937,1,남산그린타운,69.2406,201910,14,"32,500",11,2005,달구벌대로 1950
대구광역시 중구 남산동,2991,2991,0,남산휴먼시아2단지,84.99,201910,21,"46,000",17,2008,달구벌대로 1970
대구광역시 중구 남산동,665,665,0,반월당삼정그린코아,84.97,201910,30,"45,500",29,2007,중앙대로67길 10
대구광역시 중구 남산동,3006,3006,0,반월당효성해링턴플레이스,84.9343,201910,8,"52,500",26,2014,중앙대로66길 20
대구광역시 중구 남산동,Jan-66,2466,1,보성황실타운,84.985,201910,1,"34,500",13,1993,남산로13길 17
대구광역시 중구 남산동,Jan-66,2466,1,보성황실타운,84.985,201910,25,"28,000",3,1993,남산로13길 17
대구광역시 중구 남산동,08-Sep,2108,9,시티뷰,84.85,201910,26,"29,000",3,2017,중앙대로58길 5
대구광역시 중구 대봉동,758,758,0,대봉태왕아너스,77.98,201910,5,"45,000",2,2015,동덕로 55
대구광역시 중구 대봉동,758,758,0,대봉태왕아너스,59.9896,201910,7,"40,000",17,2015,동덕로 55
대구광역시 중구 대봉동,152-24,152,24,대봉화성파크드림,79.737,201910,1,"35,950",5,2006,명덕로55길 25
대구광역시 중구 대봉동,152-24,152,24,대봉화성파크드림,84.0484,201910,16,"40,000",9,2006,명덕로55길 25
대구광역시 중구 대봉동,Oct-60,60,10,센트로팰리스,153.045,201910,3,"71,000",24,2007,대봉로 260
대구광역시 중구 대봉동,Oct-60,60,10,센트로팰리스,129.185,201910,12,"69,700",37,2007,대봉로 260
대구광역시 중구 대봉동,Oct-44,44,10,청운맨션,105.11,201910,12,"38,800",1,1986,동덕로 33
대구광역시 중구 대신동,2106,2106,0,대신 센트럴자이,84.838,201910,11,"56,000",23,2015,달구벌대로 1955
대구광역시 중구 대신동,2106,2106,0,대신 센트럴자이,84.838,201910,17,"50,500",2,2015,달구벌대로 1955
대구광역시 중구 대신동,2106,2106,0,대신 센트럴자이,84.838,201910,22,"55,700",21,2015,달구벌대로 1955
대구광역시 중구 대신동,2106,2106,0,대신 센트럴자이,59.939,201910,28,"45,000",30,2015,달구벌대로 1955
대구광역시 중구 대신동,1450,1450,0,동서,65.06,201910,2,"28,250",2,1985,달구벌대로 1937
대구광역시 중구 동인동3가,48,48,0,극동(고려),84.76,201910,19,"23,700",2,1980,동덕로38길 62
대구광역시 중구 동인동3가,88,88,0,동삼(88-0),45.225,201910,16,"8,000",5,1984,동덕로36길 57
대구광역시 중구 동인동3가,88,88,0,동삼(88-0),44.325,201910,17,"18,600",5,1984,동덕로36길 57
대구광역시 중구 봉산동,110,110,0,봉산뜨란채,84.81,201910,6,"39,000",9,2006,봉산문화길 69
대구광역시 중구 봉산동,110,110,0,봉산뜨란채,59.38,201910,15,"34,300",8,2006,봉산문화길 69
대구광역시 중구 봉산동,110,110,0,봉산뜨란채,75.95,201910,17,"36,900",11,2006,봉산문화길 69
대구광역시 중구 삼덕동3가,383,383,0,삼덕청아람,84.5739,201910,3,"52,800",30,2013,달구벌대로447길 77
대구광역시 중구 삼덕동3가,383,383,0,삼덕청아람,84.6115,201910,23,"53,500",19,2013,달구벌대로447길 77
대구광역시 중구 수창동,173,173,0,대구역센트럴자이,72.8353,201910,19,"45,500",4,2017,서성로 99
대구광역시 중구 수창동,173,173,0,대구역센트럴자이,72.8353,201910,26,"47,800",8,2017,서성로 99
대구광역시 중구 수창동,173,173,0,대구역센트럴자이,84.6421,201910,29,"56,500",39,2017,서성로 99
대전광역시 대덕구 대화동,07월 27일,27,7,금강,56.26,201910,1,"6,400",1,1978,대전로 1247
대전광역시 대덕구 대화동,40-67,40,67,대화,49,201910,9,"2,400",3,1979,대화로 53
대전광역시 대덕구 대화동,31-36,31,36,두레,32.3658,201910,17,"6,300",5,2001,대화1길 77
대전광역시 대덕구 대화동,05월 16일,16,5,세원풍남,73.515,201910,3,"9,700",4,1987,대화11길 11
대전광역시 대덕구 대화동,05월 16일,16,5,세원풍남,73.515,201910,3,"9,500",2,1987,대화11길 11
대전광역시 대덕구 대화동,05월 16일,16,5,세원풍남,68.85,201910,9,"8,500",4,1987,대화11길 11
대전광역시 대덕구 대화동,05월 16일,16,5,세원풍남,71.82,201910,30,"11,550",3,1987,대화11길 11
대전광역시 대덕구 대화동,01월 30일,30,1,소라,60.855,201910,12,"6,000",4,1990,동심1길 103
대전광역시 대덕구 대화동,01월 30일,30,1,소라,60.855,201910,22,"8,300",3,1990,동심1길 103
대전광역시 대덕구 대화동,253,253,0,오광무지개,63.81,201910,9,"7,300",3,1986,생산5길 22
대전광역시 대덕구 대화동,229-12,229,12,장미,63.36,201910,3,"8,000",2,1986,동심5길 16
대전광역시 대덕구 대화동,229-12,229,12,장미,60.12,201910,29,"5,000",5,1986,동심5길 16
대전광역시 대덕구 덕암동,62-18,62,18,금성백조,44.02,201910,30,"4,900",3,1988,덕암로173번길 8
대전광역시 대덕구 덕암동,03월 07일,3,7,덕암,41.87,201910,3,"5,800",3,1998,덕암로265번길 81
대전광역시 대덕구 덕암동,03월 07일,3,7,덕암,41.87,201910,16,"4,800",2,1998,덕암로265번길 81
대전광역시 대덕구 덕암동,Feb-45,45,2,삼부덕암마을,84.69,201910,8,"17,200",16,2000,덕암로234번길 15
대전광역시 대덕구 덕암동,Feb-45,45,2,삼부덕암마을,105.81,201910,9,"19,500",12,2000,덕암로234번길 15
대전광역시 대덕구 덕암동,Feb-45,45,2,삼부덕암마을,60,201910,9,"13,400",5,2000,덕암로234번길 15
대전광역시 대덕구 덕암동,Jul-64,64,7,신원베스트빌,84.95,201910,25,"15,000",7,2004,덕암로167번길 26
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201910,1,"7,200",12,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201910,6,"7,500",10,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,185-2,185,2,다사랑,49.86,201910,7,"7,500",11,1993,대덕대로1470번길 55
대전광역시 대덕구 목상동,207-45,207,45,두레마을,59.9788,201910,25,"14,000",3,2014,대덕대로1520번길 55
대전광역시 대덕구 목상동,185-1,185,1,상록수,59.96,201910,19,"12,800",13,1999,대덕대로1470번길 27
대전광역시 대덕구 목상동,185-1,185,1,상록수,59.96,201910,24,"12,200",7,1999,대덕대로1470번길 27
대전광역시 대덕구 목상동,185-1,185,1,상록수,59.96,201910,26,"11,400",2,1999,대덕대로1470번길 27
대전광역시 대덕구 목상동,207-25,207,25,평화로운 ,59.9788,201910,12,"14,000",11,2011,대덕대로1520번길 77
대전광역시 대덕구 법동,195-1,195,1,그린타운,84.93,201910,5,"18,100",12,1993,동춘당로 151
대전광역시 대덕구 법동,195-1,195,1,그린타운,59.34,201910,10,"13,900",11,1993,동춘당로 151
대전광역시 대덕구 법동,195-1,195,1,그린타운,84.835,201910,15,"17,700",1,1993,동춘당로 151
대전광역시 대덕구 법동,195-1,195,1,그린타운,84.93,201910,17,"17,000",10,1993,동춘당로 151
대전광역시 대덕구 법동,191-1,191,1,보람,98.87,201910,1,"23,100",11,1995,동춘당로 178
대전광역시 대덕구 법동,191-1,191,1,보람,83.25,201910,1,"20,900",9,1995,동춘당로 178
대전광역시 대덕구 법동,191-1,191,1,보람,124.87,201910,7,"26,100",5,1995,동춘당로 178
대전광역시 대덕구 법동,191-1,191,1,보람,59.16,201910,9,"14,300",7,1995,동춘당로 178
대전광역시 대덕구 법동,191-1,191,1,보람,99.36,201910,9,"23,500",4,1995,동춘당로 178
대전광역시 대덕구 법동,191-1,191,1,보람,83.25,201910,11,"21,000",3,1995,동춘당로 178
대전광역시 대덕구 법동,191-1,191,1,보람,98.87,201910,19,"25,500",7,1995,동춘당로 178
대전광역시 대덕구 법동,191-1,191,1,보람,59.16,201910,19,"15,000",4,1995,동춘당로 178
대전광역시 대덕구 법동,191-1,191,1,보람,83.25,201910,25,"21,000",9,1995,동춘당로 178
대전광역시 대덕구 법동,190,190,0,삼익소월,59.76,201910,6,"11,000",1,1993,동춘당로 160
대전광역시 대덕구 법동,190,190,0,삼익소월,59.76,201910,12,"12,950",10,1993,동춘당로 160
대전광역시 대덕구 법동,190,190,0,삼익소월,84.85,201910,22,"17,000",13,1993,동춘당로 160
대전광역시 대덕구 법동,190,190,0,삼익소월,84.85,201910,28,"18,000",5,1993,동춘당로 160
대전광역시 대덕구 법동,281,281,0,삼정하이츠,66.73,201910,10,"20,400",2,1987,계족로663번길 30
대전광역시 대덕구 법동,280-2,280,2,삼호,77.3,201910,14,"15,600",10,1989,계족로663번길 32
대전광역시 대덕구 법동,440-4,440,4,선비마을1,59.87,201910,1,"15,200",4,1999,계족로690번길 21
대전광역시 대덕구 법동,440-4,440,4,선비마을1,59.87,201910,1,"16,000",16,1999,계족로690번길 21
대전광역시 대덕구 법동,440-4,440,4,선비마을1,51.59,201910,12,"14,350",3,1999,계족로690번길 21
대전광역시 대덕구 법동,440-4,440,4,선비마을1,59.87,201910,14,"15,700",15,1999,계족로690번길 21
대전광역시 대덕구 법동,440-4,440,4,선비마을1,84.89,201910,14,"19,500",15,1999,계족로690번길 21
대전광역시 대덕구 법동,440-4,440,4,선비마을1,59.87,201910,15,"16,450",11,1999,계족로690번길 21
대전광역시 대덕구 법동,440-4,440,4,선비마을1,59.87,201910,17,"17,200",19,1999,계족로690번길 21
대전광역시 대덕구 법동,440-4,440,4,선비마을1,59.87,201910,17,"16,650",17,1999,계족로690번길 21
대전광역시 대덕구 법동,440-4,440,4,선비마을1,59.87,201910,17,"15,500",14,1999,계족로690번길 21
대전광역시 대덕구 법동,440-4,440,4,선비마을1,84.89,201910,19,"24,500",6,1999,계족로690번길 21
대전광역시 대덕구 법동,440-4,440,4,선비마을1,59.87,201910,21,"15,850",3,1999,계족로690번길 21
대전광역시 대덕구 법동,440-4,440,4,선비마을1,59.87,201910,22,"15,500",19,1999,계족로690번길 21
대전광역시 대덕구 법동,440-4,440,4,선비마을1,59.87,201910,23,"15,800",19,1999,계족로690번길 21
대전광역시 대덕구 법동,440-4,440,4,선비마을1,59.87,201910,28,"14,500",10,1999,계족로690번길 21
대전광역시 대덕구 법동,284-1,284,1,주공2,49.94,201910,1,"9,500",8,1987,계족로663번길 29
대전광역시 대덕구 법동,284-1,284,1,주공2,32.39,201910,15,"5,750",2,1987,계족로663번길 29
대전광역시 대덕구 법동,284-1,284,1,주공2,66.56,201910,19,"12,000",13,1987,계족로663번길 29
대전광역시 대덕구 법동,284-1,284,1,주공2,61.52,201910,19,"12,500",4,1987,계족로663번길 29
대전광역시 대덕구 법동,284-1,284,1,주공2,67.28,201910,19,"11,700",15,1987,계족로663번길 29
대전광역시 대덕구 법동,284-1,284,1,주공2,29.25,201910,22,"4,200",4,1987,계족로663번길 29
대전광역시 대덕구 비래동,18-21,18,21,둥지,59.4,201910,7,"11,300",15,1994,신상로 21
대전광역시 대덕구 비래동,124-1,124,1,삼호맨션,77.31,201910,6,"14,400",7,1989,비래서로 42
