시군구,번지,본번,부번,단지명,전용면적,계약년월,계약일,거래금액,층,건축년도,도로명,해제사유발생일,등기신청일자,거래유형,중개사소재지
광주광역시 북구 양산동,776,776,0,지에스그린자이1차,112.0176,202308,1,"49,000",5,2006,양산로71번길 10,, ,중개거래,광주 북구
광주광역시 북구 양산동,101,101,0,청암프로스빌,59.97,202308,3,"11,800",11,1998,자라봉로 33,,20230816,중개거래,광주 북구
광주광역시 북구 양산동,101,101,0,청암프로스빌,49.77,202308,4,"9,000",5,1998,자라봉로 33,,20230811,중개거래,광주 북구
광주광역시 북구 양산동,101,101,0,청암프로스빌,49.77,202308,10,"8,800",7,1998,자라봉로 33,, ,중개거래,광주 북구
광주광역시 북구 양산동,366-1,366,1,한양,84.9,202308,18,"17,800",2,1991,양산신촌길 1,,20230825,중개거래,광주 광산구
광주광역시 북구 양산동,366-1,366,1,한양,73.86,202308,22,"13,000",10,1991,양산신촌길 1,,20230823,중개거래,광주 북구
광주광역시 북구 양산동,288-15,288,15,호반,59.95,202308,21,"20,100",10,1997,양산제로137번길 7,, ,중개거래,광주 북구
광주광역시 북구 양산동,288-15,288,15,호반,37.83,202308,28,"8,000",7,1997,양산제로137번길 7,, ,중개거래,광주 북구
광주광역시 북구 양산동,18-3,18,3,호반리젠시빌,37.479,202308,3,"7,600",17,2000,양산로71번길 33,,20230811,중개거래,광주 북구
광주광역시 북구 양산동,18-3,18,3,호반리젠시빌,37.479,202308,26,"9,000",11,2000,양산로71번길 33,, ,중개거래,광주 북구
광주광역시 북구 연제동,1007,1007,0,대주피오레,84.9996,202308,4,"29,500",14,2006,양일로 70,, ,중개거래,광주 북구
광주광역시 북구 연제동,31-1,31,1,새한A,59.95,202308,1,"10,300",11,1996,양산제로 50,,20230825,중개거래,광주 북구
광주광역시 북구 연제동,31-1,31,1,새한A,59.95,202308,1,"8,300",1,1996,양산제로 50,, ,중개거래,광주 북구
광주광역시 북구 연제동,1109,1109,0,연제대광로제비앙,84.6216,202308,10,"34,000",2,2014,양일1로 52,, ,중개거래,광주 북구
광주광역시 북구 연제동,1109,1109,0,연제대광로제비앙,84.6216,202308,26,"34,000",5,2014,양일1로 52,, ,중개거래,광주 북구
광주광역시 북구 연제동,1116,1116,0,연제동골드클래스,69.0696,202308,3,"33,300",14,2018,양산제로 95,, ,중개거래,광주 북구
광주광역시 북구 연제동,1116,1116,0,연제동골드클래스,69.0696,202308,12,"35,100",6,2018,양산제로 95,, ,중개거래,"광주 남구, 광주 북구"
광주광역시 북구 연제동,1116,1116,0,연제동골드클래스,69.0696,202308,14,"33,500",18,2018,양산제로 95,, ,중개거래,광주 북구
광주광역시 북구 연제동,1-36,36,1,현대,71.175,202308,3,"14,000",16,1992,양일로 55,, ,중개거래,광주 북구
광주광역시 북구 연제동,1-36,36,1,현대,84.945,202308,4,"17,800",18,1992,양일로 55,, ,직거래,-
광주광역시 북구 연제동,1-36,36,1,현대,71.175,202308,9,"14,000",16,1992,양일로 55,,20230829,중개거래,광주 북구
광주광역시 북구 연제동,1119,1119,0,힐스테이트연제,84.9947,202308,5,"47,500",7,2020,양일1로 31,, ,중개거래,광주 북구
광주광역시 북구 연제동,1119,1119,0,힐스테이트연제,84.9934,202308,6,"47,800",6,2020,양일1로 31,, ,중개거래,광주 북구
광주광역시 북구 연제동,1119,1119,0,힐스테이트연제,84.9934,202308,6,"51,200",19,2020,양일1로 31,, ,중개거래,광주 북구
광주광역시 북구 연제동,1119,1119,0,힐스테이트연제,82.411,202308,13,"49,400",11,2020,양일1로 31,, ,중개거래,광주 북구
광주광역시 북구 연제동,1119,1119,0,힐스테이트연제,84.9934,202308,18,"47,500",11,2020,양일1로 31,, ,중개거래,"광주 광산구, 광주 북구"
광주광역시 북구 연제동,1119,1119,0,힐스테이트연제,84.9934,202308,24,"50,000",11,2020,양일1로 31,, ,중개거래,광주 북구
광주광역시 북구 오치동,925-1,925,1,금호타운,84.94,202308,2,"17,700",4,1995,서하로233번길 50,, ,중개거래,광주 북구
광주광역시 북구 오치동,762,762,0,대웅,59.91,202308,7,"9,900",4,1996,설죽로 324,,20230823,직거래,-
광주광역시 북구 오치동,762,762,0,대웅,59.91,202308,11,"12,500",15,1996,설죽로 324,, ,중개거래,광주 북구
광주광역시 북구 오치동,855-9,855,9,로얄타운,73.49,202308,24,"11,000",9,2000,우치로331번길 13,, ,중개거래,광주 북구
광주광역시 북구 오치동,979-1,979,1,오치동광신프로그레스,84.4843,202308,17,"35,000",13,2023,대천로21번길 5,, ,중개거래,광주 북구
광주광역시 북구 오치동,1005,1005,0,주공,45,202308,12,"7,300",14,1992,서하로194번길 15,, ,중개거래,광주 북구
광주광역시 북구 오치동,1005,1005,0,주공,44.52,202308,19,"7,000",6,1992,서하로194번길 15,, ,중개거래,광주 북구
광주광역시 북구 오치동,1005,1005,0,주공,52.09,202308,23,"9,000",12,1992,서하로194번길 15,,20230829,직거래,-
광주광역시 북구 오치동,1005,1005,0,주공,52.09,202308,25,"9,750",7,1992,서하로194번길 15,, ,중개거래,광주 북구
광주광역시 북구 오치동,857-9,857,9,중도다이아빌,31.99,202308,18,"4,500",7,2002,서하로183번길 45-8,, ,직거래,-
광주광역시 북구 오치동,857-9,857,9,중도다이아빌,31.99,202308,18,"4,500",7,2002,서하로183번길 45-8,, ,직거래,-
광주광역시 북구 용두동,1097,1097,0,미래하이클래스,59.8757,202308,27,"17,500",3,2017,하서로483번길 37,, ,중개거래,광주 북구
광주광역시 북구 용두동,330,330,0,양산타운,59.94,202308,1,"16,500",11,1998,하서로423번길 33,, ,중개거래,광주 북구
광주광역시 북구 용두동,330,330,0,양산타운,59.94,202308,12,"16,800",7,1998,하서로423번길 33,, ,중개거래,광주 북구
광주광역시 북구 용두동,1111,1111,0,이안광주첨단아파트,59.98,202308,5,"29,700",17,2017,용두마을길 13,, ,중개거래,광주 북구
광주광역시 북구 용두동,1111,1111,0,이안광주첨단아파트,59.98,202308,12,"30,500",18,2017,용두마을길 13,, ,중개거래,"광주 북구, 광주 서구"
광주광역시 북구 용두동,1111,1111,0,이안광주첨단아파트,59.98,202308,28,"29,200",4,2017,용두마을길 13,, ,중개거래,광주 북구
광주광역시 북구 용두동,1116,1116,0,첨단용두산이고운아파트,84.9607,202308,15,"41,500",2,2018,임방울대로1042번길 17,, ,중개거래,광주 북구
광주광역시 북구 용두동,1123,1123,0,첨단진아리채,84.9821,202308,13,"44,000",19,2020,용두마을2길 12,, ,중개거래,광주 북구
광주광역시 북구 용두동,1123,1123,0,첨단진아리채,84.9821,202308,16,"43,000",2,2020,용두마을2길 12,, ,중개거래,"광주 광산구, 광주 북구"
광주광역시 북구 용두동,1123,1123,0,첨단진아리채,84.9821,202308,23,"46,000",6,2020,용두마을2길 12,, ,중개거래,광주 북구
광주광역시 북구 용두동,1123,1123,0,첨단진아리채,84.9821,202308,24,"47,900",10,2020,용두마을2길 12,, ,중개거래,광주 북구
광주광역시 북구 용두동,1123,1123,0,첨단진아리채,84.9821,202308,26,"45,500",15,2020,용두마을2길 12,, ,중개거래,"광주 광산구, 광주 북구"
광주광역시 북구 용봉동,1057,1057,0,대주파크빌1차,84.8743,202308,21,"24,900",3,2001,용봉택지로13번길 21,, ,중개거래,광주 북구
광주광역시 북구 용봉동,1066,1066,0,대주파크빌2,84.9843,202308,1,"21,300",9,2003,용봉택지로13번길 11,, ,중개거래,광주 북구
광주광역시 북구 용봉동,1406-1,1406,1,모아미래도,58.1054,202308,8,"16,300",11,2001,저불로 21,, ,중개거래,"광주 광산구, 광주 북구"
광주광역시 북구 용봉동,17-2,17,2,성산,79.92,202308,1,"9,000",2,1985,효산로 11,,20230824,직거래,-
광주광역시 북구 용봉동,1478,1478,0,용봉동아델리움인비엔날레,84.8097,202308,11,"42,800",10,2017,운용로 49,, ,중개거래,광주 북구
광주광역시 북구 용봉동,1474,1474,0,용봉엘리체,59.857,202308,30,"30,000",2,2013,서하로94번길 60,, ,중개거래,광주 북구
광주광역시 북구 용봉동,403-6,403,6,유창하이리빙맨션2,84.95,202308,1,"13,000",7,1993,반룡로 58,,20230825,중개거래,광주 북구
광주광역시 북구 용봉동,403-6,403,6,유창하이리빙맨션2,59.92,202308,21,"11,000",17,1993,반룡로 58,, ,중개거래,광주 북구
광주광역시 북구 용봉동,976,976,0,중흥S클래스,84.8358,202308,4,"29,000",1,2003,서하로106번길 25,, ,중개거래,광주 북구
광주광역시 북구 용봉동,1468,1468,0,한화꿈에그린,84.8797,202308,22,"31,000",6,2007,용주로30번길 60,, ,중개거래,광주 북구
광주광역시 북구 용봉동,1074-8,1074,8,현대,84.87,202308,16,"12,900",2,1990,비엔날레로 65,,20230825,중개거래,광주 북구
광주광역시 북구 용봉동,1074-8,1074,8,현대,84.87,202308,16,"18,000",7,1990,비엔날레로 65,,20230822,직거래,-
광주광역시 북구 우산동,01-4,4,1,우미프라자,59.85,202308,14,"8,500",7,1993,평교로18번길 50,,20230821,중개거래,광주 북구
광주광역시 북구 우산동,01-4,4,1,우미프라자,59.85,202308,29,"8,000",4,1993,평교로18번길 50,, ,중개거래,광주 북구
광주광역시 북구 우산동,631-1,631,1,현대,115.15,202308,8,"28,000",10,1991,호동로 100,, ,중개거래,광주 북구
광주광역시 북구 우산동,631-1,631,1,현대,181.24,202308,13,"42,500",10,1991,호동로 100,, ,중개거래,"광주 동구, 광주 북구"
광주광역시 북구 우산동,631-1,631,1,현대,115.15,202308,17,"27,000",5,1991,호동로 100,,20230818,직거래,-
광주광역시 북구 우산동,631-1,631,1,현대,135.37,202308,24,"31,300",1,1991,호동로 100,, ,중개거래,광주 북구
광주광역시 북구 운암동,1033,1033,0,금호,84.748,202308,3,"21,900",11,1991,서강로 99,, ,중개거래,광주 북구
광주광역시 북구 운암동,1033,1033,0,금호,84.748,202308,14,"21,000",15,1991,서강로 99,, ,중개거래,광주 서구
광주광역시 북구 운암동,1101-1,1101,1,나산건강,59.97,202308,16,"17,800",3,2000,북문대로169번길 20,, ,중개거래,광주 북구
광주광역시 북구 운암동,1101-1,1101,1,나산건강,84.99,202308,18,"29,000",8,2000,북문대로169번길 20,, ,중개거래,광주 북구
광주광역시 북구 운암동,1101-1,1101,1,나산건강,84.99,202308,18,"29,000",8,2000,북문대로169번길 20,20230830, ,중개거래,광주 북구
광주광역시 북구 운암동,1761,1761,0,남양휴튼,129.7907,202308,14,"49,500",3,2007,서강로 150,, ,중개거래,광주 북구
광주광역시 북구 운암동,1761,1761,0,남양휴튼,84.9419,202308,21,"38,500",10,2007,서강로 150,, ,중개거래,광주 북구
광주광역시 북구 운암동,229,229,0,미라보3,84.98,202308,3,"17,000",4,1992,서강로 155,20230804, ,직거래,-
광주광역시 북구 운암동,229,229,0,미라보3,84.98,202308,11,"17,000",4,1992,서강로 155,, ,직거래,-
광주광역시 북구 운암동,229,229,0,미라보3,84.98,202308,11,"20,000",14,1992,서강로 155,, ,중개거래,광주 북구
광주광역시 북구 운암동,229,229,0,미라보3,84.98,202308,31,"18,200",20,1992,서강로 155,, ,중개거래,광주 북구
광주광역시 북구 운암동,67,67,0,벽산블루밍메가씨티1단지,129.386,202308,3,"47,000",3,2008,서강로54번길 55,, ,중개거래,광주 북구
광주광역시 북구 운암동,67,67,0,벽산블루밍메가씨티1단지,120.6054,202308,3,"46,500",1,2008,서강로54번길 55,, ,중개거래,광주 북구
광주광역시 북구 운암동,67,67,0,벽산블루밍메가씨티1단지,129.386,202308,17,"51,500",24,2008,서강로54번길 55,, ,중개거래,광주 북구
광주광역시 북구 운암동,68,68,0,벽산블루밍메가씨티2단지,129.386,202308,11,"42,000",2,2008,서강로54번길 50,, ,중개거래,광주 북구
광주광역시 북구 운암동,68,68,0,벽산블루밍메가씨티2단지,130.2912,202308,19,"52,000",2,2008,서강로54번길 50,, ,중개거래,광주 광산구
광주광역시 북구 운암동,69,69,0,벽산블루밍메가씨티3단지,84.8269,202308,9,"41,000",7,2008,대자로 55,, ,중개거래,광주 북구
광주광역시 북구 운암동,69,69,0,벽산블루밍메가씨티3단지,58.7079,202308,12,"28,000",3,2008,대자로 55,, ,중개거래,광주 북구
광주광역시 북구 운암동,69,69,0,벽산블루밍메가씨티3단지,84.9957,202308,13,"37,300",21,2008,대자로 55,, ,중개거래,광주 북구
광주광역시 북구 운암동,69,69,0,벽산블루밍메가씨티3단지,58.7079,202308,13,"37,300",23,2008,대자로 55,20230821, ,중개거래,광주 북구
광주광역시 북구 운암동,1089-2,1089,2,우미3,85,202308,18,"28,500",15,1998,서강로131번길 60,, ,중개거래,광주 북구
광주광역시 북구 운암동,232,232,0,우성,84.98,202308,18,"22,500",14,1996,서강로 160,, ,중개거래,광주 북구
광주광역시 북구 운암동,364-1,364,1,운암동롯데캐슬1단지,84.9273,202308,7,"25,000",9,2006,서강로54번길 11,,20230808,직거래,-
광주광역시 북구 운암동,364-1,364,1,운암동롯데캐슬1단지,76.6524,202308,19,"33,100",6,2006,서강로54번길 11,, ,중개거래,광주 북구
광주광역시 북구 운암동,1011,1011,0,운암산아이파크,176.3911,202308,1,"90,000",1,2007,서강로 77,, ,중개거래,광주 북구
광주광역시 북구 운암동,184-7,184,7,유탑하늘세움,84.9951,202308,26,"27,200",15,2005,하서로 71,, ,중개거래,광주 북구
광주광역시 북구 운암동,1038-1,1038,1,일신2,59.82,202308,22,"12,900",13,1991,북문대로159번길 39,,20230829,중개거래,광주 북구
광주광역시 북구 운암동,1078-14,1078,14,코아루렉시안,84.9961,202308,3,"31,000",5,2009,북문대로187번길 14,,20230816,중개거래,광주 북구
광주광역시 북구 운암동,110-80,110,80,한국,59.88,202308,7,"13,600",12,1994,금호로40번길 33,, ,중개거래,"광주 북구, 광주 서구"
광주광역시 북구 운암동,965,965,0,현대,84.3,202308,15,"21,700",10,1992,대자실로 23,, ,중개거래,광주 북구
광주광역시 북구 운암동,965,965,0,현대,84.3,202308,17,"18,000",7,1992,대자실로 23,, ,중개거래,광주 북구
광주광역시 북구 유동,141,141,0,금남로대광로제비앙,84.7468,202308,9,"46,000",20,2022,서림로 153,, ,중개거래,광주 북구
광주광역시 북구 일곡동,818-4,818,4,금호,84.72,202308,5,"28,000",16,1996,설죽로 560,, ,중개거래,광주 북구
광주광역시 북구 일곡동,818-4,818,4,금호,84.72,202308,10,"26,300",3,1996,설죽로 560,, ,중개거래,광주 북구
광주광역시 북구 일곡동,818-4,818,4,금호,84.72,202308,24,"28,500",7,1996,설죽로 560,, ,중개거래,광주 북구
광주광역시 북구 일곡동,848-2,848,2,대림1,59.935,202308,10,"19,000",8,1997,양일로305번길 11,20230810, ,중개거래,광주 북구
광주광역시 북구 일곡동,848-2,848,2,대림1,49.94,202308,24,"13,000",15,1997,양일로305번길 11,, ,중개거래,광주 북구
광주광역시 북구 일곡동,848-2,848,2,대림1,59.935,202308,30,"19,000",8,1997,양일로305번길 11,, ,중개거래,광주 북구
광주광역시 북구 일곡동,814-3,814,3,롯데,114.623,202308,7,"35,100",1,1999,설죽로 595,,20230811,직거래,-
광주광역시 북구 일곡동,814-3,814,3,롯데,138.7,202308,11,"58,500",16,1999,설죽로 595,, ,중개거래,광주 북구
광주광역시 북구 일곡동,814-3,814,3,롯데,114.623,202308,13,"30,000",4,1999,설죽로 595,,20230818,직거래,-
광주광역시 북구 일곡동,817-2,817,2,벽산,71.074,202308,10,"18,500",1,1997,우치로537번길 5,, ,중개거래,광주 북구
광주광역시 북구 일곡동,817-2,817,2,벽산,84.99,202308,16,"26,000",20,1997,우치로537번길 5,, ,중개거래,"광주 동구, 광주 북구"
광주광역시 북구 일곡동,814-4,814,4,쌍용,96.87,202308,30,"35,000",6,1997,설죽로 585,, ,중개거래,광주 북구
광주광역시 북구 일곡동,849-8,849,8,진로,59.36,202308,26,"17,000",13,1997,일곡마을로 50,, ,중개거래,광주 북구
광주광역시 북구 일곡동,849-2,849,2,청솔,48.45,202308,1,"9,400",11,2000,일곡로 80,,20230802,중개거래,광주 동구
광주광역시 북구 일곡동,849-2,849,2,청솔,48.45,202308,9,"10,000",10,2000,일곡로 80,20230809, ,중개거래,광주 북구
광주광역시 북구 일곡동,849-2,849,2,청솔,48.45,202308,25,"10,000",10,2000,일곡로 80,, ,중개거래,광주 북구
